<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.01.08	05:00:00	1.11585	1.11591	1.11564	1.11570	938	0	2
2020.01.08	05:30:00	1.11570	1.11581	1.11535	1.11546	544	0	2
2020.01.08	06:00:00	1.11546	1.11557	1.11505	1.11505	411	0	2
2020.01.08	06:30:00	1.11505	1.11506	1.11451	1.11476	414	0	1
2020.01.08	07:00:00	1.11476	1.11497	1.11472	1.11492	676	0	2
2020.01.08	07:30:00	1.11492	1.11512	1.11478	1.11490	547	0	2
2020.01.08	08:00:00	1.11489	1.11538	1.11484	1.11528	567	0	2
2020.01.08	08:30:00	1.11530	1.11533	1.11485	1.11500	727	0	2
2020.01.08	09:00:00	1.11500	1.11547	1.11446	1.11452	1479	0	1
2020.01.08	09:30:00	1.11452	1.11548	1.11431	1.11511	1455	0	1
2020.01.08	10:00:00	1.11511	1.11532	1.11310	1.11373	2111	0	1
2020.01.08	10:30:00	1.11373	1.11373	1.11301	1.11351	1524	0	1
2020.01.08	11:00:00	1.11348	1.11354	1.11253	1.11350	1304	0	1
2020.01.08	11:30:00	1.11350	1.11447	1.11341	1.11384	1122	0	1
2020.01.08	12:00:00	1.11382	1.11385	1.11300	1.11307	1267	0	1
2020.01.08	12:30:00	1.11307	1.11328	1.11253	1.11273	958	0	1
2020.01.08	13:00:00	1.11273	1.11309	1.11197	1.11286	1017	0	1
2020.01.08	13:30:00	1.11286	1.11310	1.11246	1.11272	1070	0	1
2020.01.08	14:00:00	1.11271	1.11309	1.11220	1.11247	977	0	1
2020.01.08	14:30:00	1.11247	1.11262	1.11137	1.11166	1271	0	1
2020.01.08	15:00:00	1.11166	1.11193	1.11110	1.11147	1735	0	1
2020.01.08	15:30:00	1.11147	1.11222	1.11145	1.11199	1059	0	1
2020.01.08	16:00:00	1.11199	1.11247	1.11174	1.11247	975	0	1
2020.01.08	16:30:00	1.11247	1.11268	1.11175	1.11245	1211	0	1
2020.01.08	17:00:00	1.11243	1.11308	1.11223	1.11238	1197	0	1
2020.01.08	17:30:00	1.11237	1.11239	1.11152	1.11197	1390	0	1
2020.01.08	18:00:00	1.11197	1.11201	1.11086	1.11113	1025	0	1
2020.01.08	18:30:00	1.11113	1.11179	1.11101	1.11162	2357	0	1
2020.01.08	19:00:00	1.11164	1.11258	1.11155	1.11207	1613	0	1
2020.01.08	19:30:00	1.11207	1.11217	1.11132	1.11179	873	0	1
2020.01.08	20:00:00	1.11178	1.11178	1.11104	1.11146	1046	0	1
2020.01.08	20:30:00	1.11146	1.11157	1.11106	1.11131	540	0	2
2020.01.08	21:00:00	1.11131	1.11140	1.11082	1.11102	436	0	2
2020.01.08	21:30:00	1.11102	1.11127	1.11098	1.11110	533	0	2
2020.01.08	22:00:00	1.11112	1.11119	1.11098	1.11113	397	0	1
2020.01.08	22:30:00	1.11113	1.11147	1.11104	1.11118	1057	0	2
2020.01.08	23:00:00	1.11118	1.11126	1.11083	1.11093	330	0	2
2020.01.08	23:30:00	1.11093	1.11093	1.11016	1.11053	467	0	2
2020.01.09	00:00:00	1.11053	1.11132	1.11033	1.11105	375	0	2
2020.01.09	00:30:00	1.11099	1.11131	1.11086	1.11095	195	0	5
2020.01.09	01:00:00	1.11097	1.11104	1.11072	1.11102	181	0	2
2020.01.09	01:30:00	1.11102	1.11129	1.11097	1.11129	186	0	2
2020.01.09	02:00:00	1.11129	1.11143	1.11092	1.11133	828	0	1
2020.01.09	02:30:00	1.11133	1.11157	1.11122	1.11132	504	0	2
2020.01.09	03:00:00	1.11132	1.11149	1.11111	1.11133	524	0	2
2020.01.09	03:30:00	1.11133	1.11193	1.11131	1.11173	687	0	2
2020.01.09	04:00:00	1.11173	1.11189	1.11152	1.11160	404	0	3
2020.01.09	04:30:00	1.11160	1.11173	1.11145	1.11152	311	0	2
2020.01.09	05:00:00	1.11152	1.11161	1.11141	1.11159	337	0	1
2020.01.09	05:30:00	1.11159	1.11178	1.11152	1.11153	215	0	2
2020.01.09	06:00:00	1.11152	1.11157	1.11126	1.11136	179	0	2
2020.01.09	06:30:00	1.11136	1.11157	1.11132	1.11153	232	0	2
2020.01.09	07:00:00	1.11153	1.11170	1.11150	1.11167	262	0	2
2020.01.09	07:30:00	1.11167	1.11189	1.11161	1.11182	296	0	1
2020.01.09	08:00:00	1.11181	1.11189	1.11146	1.11147	424	0	3
2020.01.09	08:30:00	1.11147	1.11156	1.11110	1.11122	751	0	1
2020.01.09	09:00:00	1.11122	1.11164	1.11111	1.11155	923	0	1
2020.01.09	09:30:00	1.11155	1.11203	1.11131	1.11152	1069	0	2
2020.01.09	10:00:00	1.11151	1.11162	1.11051	1.11116	1182	0	1
2020.01.09	10:30:00	1.11116	1.11176	1.11106	1.11172	868	0	2
2020.01.09	11:00:00	1.11172	1.11190	1.11103	1.11105	1189	0	1
2020.01.09	11:30:00	1.11104	1.11111	1.10983	1.10993	1578	0	1
2020.01.09	12:00:00	1.10994	1.11039	1.10965	1.11037	947	0	1
2020.01.09	12:30:00	1.11037	1.11116	1.11030	1.11095	868	0	1
2020.01.09	13:00:00	1.11095	1.11126	1.11083	1.11099	772	0	1
2020.01.09	13:30:00	1.11100	1.11107	1.11034	1.11046	576	0	1
2020.01.09	14:00:00	1.11046	1.11127	1.11033	1.11110	999	0	1
2020.01.09	14:30:00	1.11110	1.11166	1.11106	1.11135	1065	0	1
2020.01.09	15:00:00	1.11135	1.11143	1.11059	1.11115	1151	0	1
2020.01.09	15:30:00	1.11115	1.11173	1.11109	1.11148	1028	0	1
2020.01.09	16:00:00	1.11149	1.11149	1.11038	1.11062	954	0	1
2020.01.09	16:30:00	1.11062	1.11101	1.11046	1.11083	950	0	1
2020.01.09	17:00:00	1.11082	1.11106	1.11023	1.11062	934	0	1
2020.01.09	17:30:00	1.11063	1.11063	1.10923	1.11022	1559	0	1
2020.01.09	18:00:00	1.11023	1.11024	1.10935	1.10979	983	0	1
2020.01.09	18:30:00	1.10979	1.11060	1.10976	1.11059	883	0	1
2020.01.09	19:00:00	1.11059	1.11095	1.11037	1.11091	712	0	1
2020.01.09	19:30:00	1.11091	1.11112	1.11046	1.11046	493	0	2
2020.01.09	20:00:00	1.11046	1.11087	1.11034	1.11071	752	0	1
2020.01.09	20:30:00	1.11071	1.11082	1.11046	1.11050	693	0	2
2020.01.09	21:00:00	1.11050	1.11097	1.11049	1.11088	335	0	1
2020.01.09	21:30:00	1.11087	1.11094	1.11058	1.11059	337	0	2
2020.01.09	22:00:00	1.11059	1.11073	1.11049	1.11054	420	0	2
2020.01.09	22:30:00	1.11054	1.11065	1.11038	1.11062	409	0	1
2020.01.09	23:00:00	1.11062	1.11068	1.11033	1.11037	212	0	1
2020.01.09	23:30:00	1.11037	1.11069	1.11037	1.11051	292	0	2
2020.01.10	00:00:00	1.11051	1.11064	1.11017	1.11049	368	0	4
2020.01.10	00:30:00	1.11049	1.11065	1.11038	1.11064	164	0	5
2020.01.10	01:00:00	1.11064	1.11076	1.11064	1.11070	194	0	1
2020.01.10	01:30:00	1.11069	1.11092	1.11062	1.11092	206	0	2
2020.01.10	02:00:00	1.11092	1.11093	1.11066	1.11069	307	0	1
2020.01.10	02:30:00	1.11069	1.11091	1.11061	1.11070	558	0	1
2020.01.10	03:00:00	1.11070	1.11071	1.11055	1.11062	312	0	3
2020.01.10	03:30:00	1.11062	1.11072	1.11021	1.11041	339	0	2
2020.01.10	04:00:00	1.11041	1.11052	1.11035	1.11042	397	0	1
2020.01.10	04:30:00	1.11042	1.11082	1.11035	1.11079	245	0	2
2020.01.10	05:00:00	1.11079	1.11086	1.11071	1.11071	208	0	2
2020.01.10	05:30:00	1.11071	1.11082	1.11070	1.11081	214	0	3
2020.01.10	06:00:00	1.11081	1.11089	1.11064	1.11085	290	0	2
2020.01.10	06:30:00	1.11085	1.11110	1.11070	1.11074	166	0	1
2020.01.10	07:00:00	1.11074	1.11090	1.11071	1.11090	218	0	1
2020.01.10	07:30:00	1.11090	1.11100	1.11079	1.11089	270	0	2
2020.01.10	08:00:00	1.11089	1.11100	1.11075	1.11083	221	0	3
2020.01.10	08:30:00	1.11083	1.11091	1.11067	1.11091	270	0	2
2020.01.10	09:00:00	1.11091	1.11110	1.11079	1.11089	498	0	1
2020.01.10	09:30:00	1.11089	1.11089	1.11042	1.11070	602	0	1
2020.01.10	10:00:00	1.11069	1.11091	1.11011	1.11015	931	0	1
2020.01.10	10:30:00	1.11015	1.11020	1.10935	1.10994	887	0	1
2020.01.10	11:00:00	1.10994	1.10994	1.10912	1.10944	962	0	1
2020.01.10	11:30:00	1.10944	1.11001	1.10938	1.10964	885	0	1
2020.01.10	12:00:00	1.10963	1.10984	1.10949	1.10972	634	0	1
2020.01.10	12:30:00	1.10972	1.10972	1.10900	1.10927	759	0	1
2020.01.10	13:00:00	1.10923	1.10924	1.10850	1.10920	773	0	1
2020.01.10	13:30:00	1.10920	1.10962	1.10914	1.10931	665	0	1
2020.01.10	14:00:00	1.10929	1.10953	1.10917	1.10952	550	0	1
2020.01.10	14:30:00	1.10952	1.10994	1.10947	1.10983	616	0	2
2020.01.10	15:00:00	1.10983	1.10994	1.10898	1.10922	1113	0	1
2020.01.10	15:30:00	1.10922	1.11136	1.10922	1.10966	3052	0	1
2020.01.10	16:00:00	1.10966	1.10989	1.10861	1.10964	1669	0	1
2020.01.10	16:30:00	1.10964	1.11033	1.10927	1.11006	1465	0	1
2020.01.10	17:00:00	1.11006	1.11117	1.10981	1.11085	1490	0	1
2020.01.10	17:30:00	1.11082	1.11178	1.11078	1.11128	1557	0	1
2020.01.10	18:00:00	1.11128	1.11181	1.11110	1.11155	1108	0	1
2020.01.10	18:30:00	1.11154	1.11206	1.11135	1.11179	785	0	1
2020.01.10	19:00:00	1.11179	1.11291	1.11179	1.11258	958	0	1
2020.01.10	19:30:00	1.11258	1.11264	1.11204	1.11223	617	0	1
2020.01.10	20:00:00	1.11223	1.11231	1.11193	1.11205	384	0	2
2020.01.10	20:30:00	1.11205	1.11214	1.11184	1.11185	290	0	1
2020.01.10	21:00:00	1.11185	1.11210	1.11172	1.11206	391	0	2
2020.01.10	21:30:00	1.11206	1.11231	1.11206	1.11220	344	0	1
2020.01.10	22:00:00	1.11220	1.11220	1.11193	1.11199	351	0	1
2020.01.10	22:30:00	1.11199	1.11219	1.11197	1.11210	377	0	2
2020.01.10	23:00:00	1.11211	1.11224	1.11199	1.11200	245	0	2
2020.01.10	23:30:00	1.11200	1.11221	1.11200	1.11212	276	0	3
2020.01.13	00:00:00	1.11162	1.11209	1.11156	1.11192	191	0	3
2020.01.13	00:30:00	1.11192	1.11196	1.11128	1.11167	284	0	1
2020.01.13	01:00:00	1.11164	1.11180	1.11143	1.11161	256	0	1
2020.01.13	01:30:00	1.11161	1.11168	1.11149	1.11161	224	0	1
2020.01.13	02:00:00	1.11161	1.11185	1.11159	1.11162	251	0	2
2020.01.13	02:30:00	1.11162	1.11187	1.11159	1.11187	207	0	2
2020.01.13	03:00:00	1.11187	1.11199	1.11171	1.11198	260	0	2
2020.01.13	03:30:00	1.11198	1.11213	1.11186	1.11212	238	0	2
2020.01.13	04:00:00	1.11212	1.11215	1.11200	1.11207	177	0	1
2020.01.13	04:30:00	1.11207	1.11258	1.11206	1.11256	271	0	1
2020.01.13	05:00:00	1.11256	1.11284	1.11251	1.11263	364	0	2
2020.01.13	05:30:00	1.11263	1.11298	1.11262	1.11291	258	0	2
2020.01.13	06:00:00	1.11291	1.11304	1.11273	1.11292	230	0	2
2020.01.13	06:30:00	1.11292	1.11301	1.11271	1.11271	169	0	2
2020.01.13	07:00:00	1.11271	1.11300	1.11270	1.11287	237	0	2
2020.01.13	07:30:00	1.11287	1.11317	1.11286	1.11297	259	0	1
2020.01.13	08:00:00	1.11297	1.11297	1.11250	1.11291	337	0	2
2020.01.13	08:30:00	1.11291	1.11303	1.11276	1.11288	266	0	2
2020.01.13	09:00:00	1.11288	1.11299	1.11247	1.11273	592	0	1
2020.01.13	09:30:00	1.11273	1.11300	1.11221	1.11226	791	0	1
2020.01.13	10:00:00	1.11227	1.11286	1.11200	1.11231	752	0	1
2020.01.13	10:30:00	1.11231	1.11295	1.11215	1.11279	838	0	1
2020.01.13	11:00:00	1.11280	1.11359	1.11195	1.11215	1304	0	1
2020.01.13	11:30:00	1.11215	1.11215	1.11147	1.11150	1049	0	1
2020.01.13	12:00:00	1.11150	1.11194	1.11127	1.11174	684	0	1
2020.01.13	12:30:00	1.11174	1.11187	1.11145	1.11167	720	0	1
2020.01.13	13:00:00	1.11167	1.11221	1.11164	1.11195	600	0	1
2020.01.13	13:30:00	1.11195	1.11240	1.11175	1.11203	651	0	1
2020.01.13	14:00:00	1.11203	1.11257	1.11183	1.11253	690	0	1
2020.01.13	14:30:00	1.11253	1.11261	1.11191	1.11245	760	0	1
2020.01.13	15:00:00	1.11245	1.11283	1.11242	1.11246	795	0	1
2020.01.13	15:30:00	1.11246	1.11248	1.11182	1.11187	1047	0	1
2020.01.13	16:00:00	1.11187	1.11226	1.11175	1.11204	867	0	1
2020.01.13	16:30:00	1.11204	1.11267	1.11199	1.11239	1370	0	1
2020.01.13	17:00:00	1.11239	1.11297	1.11210	1.11295	960	0	1
2020.01.13	17:30:00	1.11295	1.11381	1.11292	1.11331	1162	0	1
2020.01.13	18:00:00	1.11331	1.11441	1.11325	1.11433	1070	0	1
2020.01.13	18:30:00	1.11433	1.11469	1.11371	1.11372	912	0	1
2020.01.13	19:00:00	1.11372	1.11404	1.11366	1.11399	442	0	1
2020.01.13	19:30:00	1.11399	1.11417	1.11355	1.11397	541	0	2
2020.01.13	20:00:00	1.11397	1.11447	1.11384	1.11431	569	0	2
2020.01.13	20:30:00	1.11431	1.11431	1.11394	1.11396	395	0	1
2020.01.13	21:00:00	1.11396	1.11413	1.11380	1.11390	330	0	2
2020.01.13	21:30:00	1.11390	1.11406	1.11375	1.11381	389	0	2
2020.01.13	22:00:00	1.11381	1.11386	1.11366	1.11376	354	0	2
2020.01.13	22:30:00	1.11375	1.11382	1.11361	1.11376	335	0	1
2020.01.13	23:00:00	1.11376	1.11379	1.11340	1.11361	176	0	1
2020.01.13	23:30:00	1.11361	1.11363	1.11330	1.11338	308	0	2
2020.01.14	00:00:00	1.11338	1.11390	1.11320	1.11374	387	0	2
2020.01.14	00:30:00	1.11374	1.11385	1.11352	1.11353	292	0	4
2020.01.14	01:00:00	1.11353	1.11365	1.11350	1.11360	139	0	2
2020.01.14	01:30:00	1.11360	1.11366	1.11334	1.11344	224	0	1
2020.01.14	02:00:00	1.11344	1.11395	1.11339	1.11388	455	0	2
2020.01.14	02:30:00	1.11388	1.11421	1.11370	1.11383	485	0	1
2020.01.14	03:00:00	1.11383	1.11409	1.11347	1.11350	744	0	1
2020.01.14	03:30:00	1.11350	1.11372	1.11312	1.11371	578	0	1
2020.01.14	04:00:00	1.11371	1.11384	1.11352	1.11364	408	0	2
2020.01.14	04:30:00	1.11364	1.11387	1.11362	1.11372	333	0	2
2020.01.14	05:00:00	1.11372	1.11387	1.11352	1.11374	349	0	1
2020.01.14	05:30:00	1.11374	1.11377	1.11353	1.11355	324	0	2
2020.01.14	06:00:00	1.11355	1.11381	1.11355	1.11371	248	0	2
2020.01.14	06:30:00	1.11371	1.11373	1.11358	1.11364	202	0	2
2020.01.14	07:00:00	1.11364	1.11375	1.11360	1.11363	143	0	1
2020.01.14	07:30:00	1.11363	1.11384	1.11361	1.11369	277	0	1
2020.01.14	08:00:00	1.11369	1.11415	1.11347	1.11409	382	0	2
2020.01.14	08:30:00	1.11409	1.11444	1.11389	1.11444	587	0	2
2020.01.14	09:00:00	1.11444	1.11444	1.11373	1.11435	827	0	2
2020.01.14	09:30:00	1.11435	1.11435	1.11377	1.11420	672	0	2
2020.01.14	10:00:00	1.11423	1.11439	1.11353	1.11370	1091	0	1
2020.01.14	10:30:00	1.11370	1.11414	1.11333	1.11352	1124	0	1
2020.01.14	11:00:00	1.11352	1.11355	1.11303	1.11345	740	0	1
2020.01.14	11:30:00	1.11344	1.11349	1.11303	1.11313	746	0	1
2020.01.14	12:00:00	1.11312	1.11328	1.11283	1.11314	604	0	2
2020.01.14	12:30:00	1.11314	1.11353	1.11310	1.11338	619	0	1
2020.01.14	13:00:00	1.11338	1.11345	1.11288	1.11292	896	0	1
2020.01.14	13:30:00	1.11290	1.11325	1.11262	1.11303	951	0	1
2020.01.14	14:00:00	1.11303	1.11303	1.11195	1.11236	949	0	1
2020.01.14	14:30:00	1.11236	1.11245	1.11194	1.11206	783	0	1
2020.01.14	15:00:00	1.11206	1.11207	1.11054	1.11096	1307	0	1
2020.01.14	15:30:00	1.11095	1.11157	1.11050	1.11102	1754	0	1
2020.01.14	16:00:00	1.11102	1.11131	1.11042	1.11125	1447	0	1
2020.01.14	16:30:00	1.11125	1.11233	1.11122	1.11217	1587	0	1
2020.01.14	17:00:00	1.11217	1.11222	1.11159	1.11179	1256	0	1
2020.01.14	17:30:00	1.11179	1.11232	1.11136	1.11220	1353	0	1
2020.01.14	18:00:00	1.11220	1.11284	1.11201	1.11240	1152	0	1
2020.01.14	18:30:00	1.11240	1.11304	1.11238	1.11295	599	0	1
2020.01.14	19:00:00	1.11295	1.11327	1.11273	1.11315	537	0	1
2020.01.14	19:30:00	1.11315	1.11326	1.11294	1.11310	469	0	1
2020.01.14	20:00:00	1.11310	1.11326	1.11299	1.11310	445	0	2
2020.01.14	20:30:00	1.11310	1.11347	1.11304	1.11314	935	0	1
2020.01.14	21:00:00	1.11313	1.11329	1.11303	1.11320	580	0	2
2020.01.14	21:30:00	1.11320	1.11320	1.11279	1.11280	392	0	2
2020.01.14	22:00:00	1.11280	1.11297	1.11270	1.11297	338	0	2
2020.01.14	22:30:00	1.11296	1.11301	1.11276	1.11283	507	0	1
2020.01.14	23:00:00	1.11283	1.11283	1.11249	1.11254	243	0	1
2020.01.14	23:30:00	1.11254	1.11284	1.11247	1.11274	302	0	1
2020.01.15	00:00:00	1.11284	1.11287	1.11250	1.11264	392	0	2
2020.01.15	00:30:00	1.11264	1.11270	1.11257	1.11264	221	0	3
2020.01.15	01:00:00	1.11263	1.11280	1.11263	1.11274	184	0	1
2020.01.15	01:30:00	1.11274	1.11279	1.11261	1.11274	394	0	2
2020.01.15	02:00:00	1.11274	1.11303	1.11269	1.11301	373	0	2
2020.01.15	02:30:00	1.11301	1.11308	1.11285	1.11295	460	0	1
2020.01.15	03:00:00	1.11295	1.11310	1.11273	1.11274	289	0	2
2020.01.15	03:30:00	1.11274	1.11301	1.11270	1.11296	407	0	2
2020.01.15	04:00:00	1.11295	1.11311	1.11294	1.11295	418	0	2
2020.01.15	04:30:00	1.11295	1.11297	1.11270	1.11290	229	0	3
2020.01.15	05:00:00	1.11291	1.11300	1.11279	1.11297	280	0	2
2020.01.15	05:30:00	1.11297	1.11310	1.11289	1.11302	202	0	2
2020.01.15	06:00:00	1.11302	1.11317	1.11295	1.11317	206	0	2
2020.01.15	06:30:00	1.11317	1.11336	1.11315	1.11331	300	0	1
2020.01.15	07:00:00	1.11331	1.11331	1.11317	1.11326	220	0	2
2020.01.15	07:30:00	1.11326	1.11345	1.11317	1.11339	198	0	2
2020.01.15	08:00:00	1.11339	1.11364	1.11328	1.11347	403	0	1
2020.01.15	08:30:00	1.11347	1.11355	1.11321	1.11354	235	0	1
2020.01.15	09:00:00	1.11354	1.11367	1.11334	1.11348	456	0	2
2020.01.15	09:30:00	1.11348	1.11355	1.11269	1.11284	607	0	2
2020.01.15	10:00:00	1.11284	1.11287	1.11185	1.11231	778	0	1
2020.01.15	10:30:00	1.11231	1.11306	1.11220	1.11300	807	0	2
2020.01.15	11:00:00	1.11299	1.11321	1.11254	1.11319	717	0	1
2020.01.15	11:30:00	1.11319	1.11333	1.11275	1.11283	1107	0	1
2020.01.15	12:00:00	1.11283	1.11305	1.11250	1.11305	558	0	2
2020.01.15	12:30:00	1.11305	1.11392	1.11293	1.11387	567	0	2
2020.01.15	13:00:00	1.11387	1.11549	1.11378	1.11500	1453	0	1
2020.01.15	13:30:00	1.11500	1.11513	1.11455	1.11479	842	0	1
2020.01.15	14:00:00	1.11479	1.11526	1.11470	1.11475	774	0	1
2020.01.15	14:30:00	1.11475	1.11481	1.11395	1.11407	802	0	1
2020.01.15	15:00:00	1.11413	1.11459	1.11400	1.11443	1038	0	1
2020.01.15	15:30:00	1.11443	1.11494	1.11429	1.11489	1273	0	1
2020.01.15	16:00:00	1.11487	1.11606	1.11486	1.11604	1247	0	1
2020.01.15	16:30:00	1.11601	1.11633	1.11513	1.11522	1472	0	1
2020.01.15	17:00:00	1.11522	1.11547	1.11431	1.11536	1216	0	1
2020.01.15	17:30:00	1.11536	1.11537	1.11449	1.11521	1177	0	1
2020.01.15	18:00:00	1.11522	1.11594	1.11496	1.11554	1089	0	1
2020.01.15	18:30:00	1.11554	1.11598	1.11544	1.11595	701	0	1
2020.01.15	19:00:00	1.11595	1.11610	1.11562	1.11605	832	0	1
2020.01.15	19:30:00	1.11605	1.11614	1.11565	1.11575	557	0	1
2020.01.15	20:00:00	1.11575	1.11596	1.11545	1.11547	496	0	1
2020.01.15	20:30:00	1.11547	1.11554	1.11496	1.11515	510	0	1
2020.01.15	21:00:00	1.11515	1.11527	1.11494	1.11527	576	0	1
2020.01.15	21:30:00	1.11527	1.11539	1.11494	1.11503	487	0	1
2020.01.15	22:00:00	1.11503	1.11510	1.11480	1.11481	381	0	2
2020.01.15	22:30:00	1.11481	1.11529	1.11480	1.11523	622	0	1
2020.01.15	23:00:00	1.11523	1.11525	1.11486	1.11486	239	0	2
2020.01.15	23:30:00	1.11486	1.11506	1.11481	1.11495	310	0	2
2020.01.16	00:00:00	1.11492	1.11534	1.11481	1.11525	443	0	2
2020.01.16	00:30:00	1.11524	1.11531	1.11503	1.11515	726	0	2
2020.01.16	01:00:00	1.11515	1.11530	1.11500	1.11503	225	0	1
2020.01.16	01:30:00	1.11503	1.11526	1.11503	1.11523	255	0	3
2020.01.16	02:00:00	1.11524	1.11580	1.11522	1.11573	651	0	1
2020.01.16	02:30:00	1.11573	1.11577	1.11539	1.11548	375	0	2
2020.01.16	03:00:00	1.11548	1.11554	1.11535	1.11544	357	0	2
2020.01.16	03:30:00	1.11544	1.11547	1.11529	1.11535	283	0	2
2020.01.16	04:00:00	1.11535	1.11537	1.11517	1.11519	348	0	1
2020.01.16	04:30:00	1.11519	1.11522	1.11507	1.11517	139	0	2
2020.01.16	05:00:00	1.11517	1.11548	1.11513	1.11544	160	0	2
2020.01.16	05:30:00	1.11544	1.11549	1.11525	1.11527	285	0	2
2020.01.16	06:00:00	1.11527	1.11534	1.11524	1.11526	144	0	2
2020.01.16	06:30:00	1.11526	1.11534	1.11506	1.11509	260	0	2
2020.01.16	07:00:00	1.11509	1.11524	1.11509	1.11509	166	0	2
2020.01.16	07:30:00	1.11509	1.11512	1.11495	1.11496	180	0	2
2020.01.16	08:00:00	1.11496	1.11497	1.11455	1.11460	399	0	2
2020.01.16	08:30:00	1.11460	1.11505	1.11446	1.11503	384	0	1
2020.01.16	09:00:00	1.11503	1.11528	1.11459	1.11479	671	0	1
2020.01.16	09:30:00	1.11479	1.11507	1.11450	1.11476	660	0	1
2020.01.16	10:00:00	1.11476	1.11566	1.11458	1.11546	761	0	1
2020.01.16	10:30:00	1.11546	1.11636	1.11545	1.11563	1146	0	1
2020.01.16	11:00:00	1.11563	1.11593	1.11537	1.11538	829	0	1
2020.01.16	11:30:00	1.11538	1.11567	1.11503	1.11533	920	0	1
2020.01.16	12:00:00	1.11533	1.11632	1.11525	1.11620	686	0	1
2020.01.16	12:30:00	1.11620	1.11624	1.11560	1.11572	571	0	1
2020.01.16	13:00:00	1.11572	1.11605	1.11566	1.11598	645	0	1
2020.01.16	13:30:00	1.11598	1.11604	1.11557	1.11588	548	0	1
2020.01.16	14:00:00	1.11588	1.11622	1.11566	1.11619	599	0	1
2020.01.16	14:30:00	1.11619	1.11726	1.11604	1.11647	1242	0	1
2020.01.16	15:00:00	1.11647	1.11697	1.11624	1.11650	1216	0	1
2020.01.16	15:30:00	1.11650	1.11656	1.11500	1.11513	1701	0	1
2020.01.16	16:00:00	1.11514	1.11601	1.11472	1.11562	1148	0	1
2020.01.16	16:30:00	1.11562	1.11566	1.11411	1.11414	1412	0	1
2020.01.16	17:00:00	1.11414	1.11467	1.11310	1.11377	1654	0	1
2020.01.16	17:30:00	1.11375	1.11426	1.11310	1.11407	1735	0	1
2020.01.16	18:00:00	1.11407	1.11424	1.11311	1.11323	1323	0	1
2020.01.16	18:30:00	1.11324	1.11355	1.11278	1.11303	833	0	1
2020.01.16	19:00:00	1.11303	1.11343	1.11291	1.11342	635	0	1
2020.01.16	19:30:00	1.11342	1.11361	1.11325	1.11346	508	0	1
2020.01.16	20:00:00	1.11346	1.11361	1.11323	1.11346	581	0	2
2020.01.16	20:30:00	1.11346	1.11352	1.11316	1.11347	460	0	2
2020.01.16	21:00:00	1.11347	1.11352	1.11333	1.11334	363	0	1
2020.01.16	21:30:00	1.11334	1.11355	1.11326	1.11349	403	0	1
2020.01.16	22:00:00	1.11348	1.11365	1.11345	1.11358	420	0	1
2020.01.16	22:30:00	1.11358	1.11380	1.11351	1.11378	370	0	1
2020.01.16	23:00:00	1.11378	1.11380	1.11365	1.11371	236	0	2
2020.01.16	23:30:00	1.11371	1.11371	1.11342	1.11358	397	0	2
2020.01.17	00:00:00	1.11352	1.11378	1.11334	1.11357	218	0	2
2020.01.17	00:30:00	1.11358	1.11382	1.11344	1.11367	251	0	4
2020.01.17	01:00:00	1.11367	1.11370	1.11356	1.11366	212	0	2
2020.01.17	01:30:00	1.11366	1.11376	1.11360	1.11369	229	0	2
2020.01.17	02:00:00	1.11367	1.11370	1.11350	1.11361	417	0	1
2020.01.17	02:30:00	1.11361	1.11392	1.11360	1.11375	381	0	2
2020.01.17	03:00:00	1.11375	1.11391	1.11352	1.11352	237	0	2
2020.01.17	03:30:00	1.11352	1.11376	1.11339	1.11368	406	0	1
2020.01.17	04:00:00	1.11368	1.11417	1.11367	1.11414	473	0	1
2020.01.17	04:30:00	1.11414	1.11425	1.11362	1.11362	327	0	2
2020.01.17	05:00:00	1.11362	1.11378	1.11326	1.11335	385	0	1
2020.01.17	05:30:00	1.11335	1.11347	1.11309	1.11310	268	0	2
2020.01.17	06:00:00	1.11310	1.11336	1.11310	1.11322	169	0	2
2020.01.17	06:30:00	1.11322	1.11327	1.11307	1.11319	211	0	2
2020.01.17	07:00:00	1.11319	1.11355	1.11318	1.11344	261	0	2
2020.01.17	07:30:00	1.11344	1.11375	1.11344	1.11364	229	0	2
2020.01.17	08:00:00	1.11364	1.11376	1.11347	1.11374	338	0	2
2020.01.17	08:30:00	1.11374	1.11402	1.11373	1.11395	253	0	1
2020.01.17	09:00:00	1.11395	1.11411	1.11365	1.11365	567	0	2
2020.01.17	09:30:00	1.11365	1.11391	1.11347	1.11363	588	0	2
2020.01.17	10:00:00	1.11363	1.11395	1.11340	1.11347	737	0	1
2020.01.17	10:30:00	1.11346	1.11381	1.11338	1.11355	725	0	1
2020.01.17	11:00:00	1.11355	1.11375	1.11308	1.11320	779	0	1
2020.01.17	11:30:00	1.11320	1.11323	1.11247	1.11276	1575	0	1
2020.01.17	12:00:00	1.11276	1.11282	1.11200	1.11204	775	0	1
2020.01.17	12:30:00	1.11204	1.11226	1.11158	1.11159	724	0	1
2020.01.17	13:00:00	1.11159	1.11159	1.11062	1.11102	1101	0	1
2020.01.17	13:30:00	1.11101	1.11131	1.11078	1.11122	745	0	1
2020.01.17	14:00:00	1.11122	1.11146	1.11100	1.11117	516	0	1
