,Creation Time,Terminal Time,Current Time,Creation-Terminal Time,Terminal-Current Time,Creation-Current Time,Bid,Ask,TypeBroker,BrokerName,DR,Terminal,Protocol,Period,Symbol,Ask_Diff,Bid_Diff,UP,Spread,OpeningTime,ClosingTime
18,2022-03-31 08:42:45.811000,2022-03-31 08:42:45.869000,2022-03-31 08:42:45.869360,58.0,0.36,58.36,1.11231,1.11231,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,9.999999999843467e-06,9.999999999843467e-06,1,0.0,200.0,200.0
19,2022-03-31 08:42:46.045000,2022-03-31 08:42:46.103000,2022-03-31 08:42:46.103736,58.0,0.736,58.736,1.1123,1.1123,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,-9.999999999843467e-06,-9.999999999843467e-06,-1,0.0,200.0,200.0
20,2022-03-31 08:42:48.086000,2022-03-31 08:42:48.144000,2022-03-31 08:42:48.144567,58.0,0.567,58.567,1.11228,1.11228,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,-2.0000000000131024e-05,-2.0000000000131024e-05,-1,0.0,200.0,200.0
21,2022-03-31 08:42:51.935000,2022-03-31 08:42:51.935000,2022-03-31 08:42:58.482420,0.0,6547.42,6547.42,1.11217,1.11237,,XTB S.A.,,MT4,ZMQ,60,EURUSD,0.0,0.0,0,0.0002,200.0,200.0
22,2022-03-31 08:42:51.955000,2022-03-31 08:42:52.013000,2022-03-31 08:42:58.482420,58.0,6469.42,6527.42,1.11227,1.11227,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,-9.999999999843467e-06,-9.999999999843467e-06,-1,0.0,200.0,200.0
23,2022-03-31 08:42:52.982000,2022-03-31 08:42:52.982000,2022-03-31 08:42:58.497995,0.0,5515.995,5515.995,1.11216,1.11236,,XTB S.A.,,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,-1.0000000000065512e-05,-1,0.0002,200.0,200.0
24,2022-03-31 08:42:53.065000,2022-03-31 08:42:53.123000,2022-03-31 08:42:58.513593,58.0,5390.593,5448.593,1.11226,1.11226,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,-1.0000000000065512e-05,-1.0000000000065512e-05,-1,0.0,200.0,200.0
25,2022-03-31 08:42:53.607000,2022-03-31 08:42:53.607000,2022-03-31 08:42:58.529218,0.0,4922.218,4922.218,1.11215,1.11235,,XTB S.A.,,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,-1.0000000000065512e-05,-1,0.0002,200.0,200.0
26,2022-03-31 08:42:53.315000,2022-03-31 08:42:53.373000,2022-03-31 08:42:58.529218,58.0,5156.218,5214.218,1.11225,1.11225,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,-1.0000000000065512e-05,-1.0000000000065512e-05,-1,0.0,200.0,200.0
27,2022-03-31 08:42:54.498000,2022-03-31 08:42:54.498000,2022-03-31 08:42:58.544869,0.0,4046.869,4046.869,1.11214,1.11234,,XTB S.A.,,MT4,ZMQ,60,EURUSD,-9.999999999843467e-06,-1.0000000000065512e-05,-1,0.0002,200.0,200.0
28,2022-03-31 08:42:54.533000,2022-03-31 08:42:54.591000,2022-03-31 08:42:58.560493,58.0,3969.493,4027.493,1.11224,1.11224,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,-1.0000000000065512e-05,-1.0000000000065512e-05,-1,0.0,200.0,200.0
29,2022-03-31 08:42:56.263000,2022-03-31 08:42:56.263000,2022-03-31 08:42:58.560493,0.0,2297.493,2297.493,1.11216,1.11236,,XTB S.A.,,MT4,ZMQ,60,EURUSD,1.999999999990898e-05,2.0000000000131024e-05,1,0.0002,200.0,200.0
30,2022-03-31 08:42:54.674000,2022-03-31 08:42:54.732000,2022-03-31 08:42:58.576117,58.0,3844.117,3902.117,1.11223,1.11226,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,2.0000000000131024e-05,-9.999999999843467e-06,0,0.0,200.0,200.0
31,2022-03-31 08:42:58.482000,2022-03-31 08:42:58.482000,2022-03-31 08:42:58.591717,0.0,109.717,109.717,1.11213,1.11233,,XTB S.A.,,MT4,ZMQ,60,EURUSD,-2.999999999997449e-05,-2.999999999997449e-05,-1,0.0002,200.0,200.0
32,2022-03-31 08:42:54.830000,2022-03-31 08:42:54.888000,2022-03-31 08:42:58.591717,58.0,3703.717,3761.717,1.11224,1.11224,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,-2.0000000000131024e-05,9.999999999843467e-06,0,0.0,200.0,200.0
33,2022-03-31 08:42:55.689000,2022-03-31 08:42:55.747000,2022-03-31 08:42:58.607343,58.0,2860.343,2918.343,1.11225,1.11225,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,1.0000000000065512e-05,1.0000000000065512e-05,1,0.0,200.0,200.0
34,2022-03-31 08:42:56.299000,2022-03-31 08:42:56.357000,2022-03-31 08:42:58.622968,58.0,2265.968,2323.968,1.11226,1.11226,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,1.0000000000065512e-05,1.0000000000065512e-05,1,0.0,200.0,200.0
35,2022-03-31 08:42:56.408000,2022-03-31 08:42:56.466000,2022-03-31 08:42:58.622968,58.0,2156.968,2214.968,1.11225,1.11225,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,-1.0000000000065512e-05,-1.0000000000065512e-05,-1,0.0,200.0,200.0
36,2022-03-31 08:42:56.830000,2022-03-31 08:42:56.888000,2022-03-31 08:42:58.638619,58.0,1750.619,1808.619,1.11224,1.11224,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,-1.0000000000065512e-05,-1.0000000000065512e-05,-1,0.0,200.0,200.0
37,2022-03-31 08:42:58.518000,2022-03-31 08:42:58.576000,2022-03-31 08:42:58.654218,58.0,78.218,136.218,1.11222,1.11222,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,-1.999999999990898e-05,-1.999999999990898e-05,-1,0.0,200.0,200.0
38,2022-03-31 08:42:58.596000,2022-03-31 08:42:58.654000,2022-03-31 08:42:58.654218,58.0,0.218,58.218,1.11223,1.11223,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,1.0000000000065512e-05,1.0000000000065512e-05,1,0.0,200.0,200.0
39,2022-03-31 08:43:02.174000,2022-03-31 08:43:02.232000,2022-03-31 08:43:02.232375,58.0,0.375,58.375,1.11225,1.11225,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,1.999999999990898e-05,1.999999999990898e-05,1,0.0,200.0,200.0
40,2022-03-31 08:43:02.513000,2022-03-31 08:43:02.513000,2022-03-31 08:43:02.513624,0.0,0.624,0.624,1.11214,1.11234,,XTB S.A.,,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,9.999999999843467e-06,1,0.0002,200.0,200.0
41,2022-03-31 08:43:02.815000,2022-03-31 08:43:02.873000,2022-03-31 08:43:02.873000,58.0,0.0,58.0,1.11224,1.11224,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,-1.0000000000065512e-05,-1.0000000000065512e-05,-1,0.0,200.0,200.0
42,2022-03-31 08:43:03.064000,2022-03-31 08:43:03.122000,2022-03-31 08:43:03.122996,58.0,0.996,58.996,1.11225,1.11225,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,1.0000000000065512e-05,1.0000000000065512e-05,1,0.0,200.0,200.0
43,2022-03-31 08:43:03.701000,2022-03-31 08:43:03.701000,2022-03-31 08:43:03.701118,0.0,0.118,0.118,1.11215,1.11235,,XTB S.A.,,MT4,ZMQ,60,EURUSD,9.999999999843467e-06,1.0000000000065512e-05,1,0.0002,200.0,200.0
44,2022-03-31 08:43:03.841000,2022-03-31 08:43:03.841000,2022-03-31 08:43:03.841743,0.0,0.743,0.743,1.11214,1.11234,,XTB S.A.,,MT4,ZMQ,60,EURUSD,-9.999999999843467e-06,-1.0000000000065512e-05,-1,0.0002,200.0,200.0
