2022.03.24,17:30,1.10003,1.10013,1.09846,1.09846,342
2022.03.24,18:00,1.09851,1.09882,1.09816,1.09866,296
2022.03.24,18:30,1.09872,1.09978,1.09872,1.09927,360
2022.03.24,19:00,1.09920,1.09958,1.09902,1.09928,262
2022.03.24,19:30,1.09931,1.09998,1.09901,1.09978,198
2022.03.24,20:00,1.09971,1.10046,1.09956,1.10046,204
2022.03.24,20:30,1.10041,1.10041,1.09976,1.09987,184
2022.03.24,21:00,1.09992,1.09992,1.09966,1.09966,104
2022.03.24,21:30,1.09961,1.09978,1.09949,1.09960,114
2022.03.24,22:00,1.09949,1.09986,1.09936,1.09944,184
2022.03.24,22:30,1.09941,1.09961,1.09939,1.09961,125
2022.03.24,23:00,1.09966,1.10038,1.09966,1.10038,162
2022.03.24,23:30,1.10040,1.10058,1.10029,1.10048,62
2022.03.25,00:00,1.10049,1.10093,1.10029,1.10077,110
2022.03.25,00:30,1.10073,1.10088,1.10036,1.10077,164
2022.03.25,01:00,1.10081,1.10098,1.10026,1.10077,324
2022.03.25,01:30,1.10073,1.10098,1.10046,1.10087,286
2022.03.25,02:00,1.10081,1.10228,1.10072,1.10228,383
2022.03.25,02:30,1.10223,1.10346,1.10216,1.10316,430
2022.03.25,03:00,1.10322,1.10348,1.10288,1.10288,265
2022.03.25,03:30,1.10291,1.10297,1.10227,1.10276,226
2022.03.25,04:00,1.10273,1.10338,1.10256,1.10306,176
2022.03.25,04:30,1.10302,1.10302,1.10256,1.10268,198
2022.03.25,05:00,1.10262,1.10368,1.10253,1.10343,281
2022.03.25,05:30,1.10337,1.10361,1.10303,1.10313,137
2022.03.25,06:00,1.10317,1.10333,1.10247,1.10258,140
2022.03.25,06:30,1.10252,1.10308,1.10246,1.10277,143
2022.03.25,07:00,1.10273,1.10283,1.10236,1.10268,195
2022.03.25,07:30,1.10263,1.10278,1.10186,1.10268,188
2022.03.25,08:00,1.10272,1.10298,1.10207,1.10246,390
2022.03.25,08:30,1.10242,1.10298,1.10213,1.10228,362
2022.03.25,09:00,1.10221,1.10257,1.10106,1.10138,506
2022.03.25,09:30,1.10132,1.10198,1.10126,1.10157,458
2022.03.25,10:00,1.10151,1.10187,1.10001,1.10077,658
2022.03.25,10:30,1.10083,1.10126,1.10041,1.10041,399
2022.03.25,11:00,1.10046,1.10082,1.10008,1.10027,257
2022.03.25,11:30,1.10032,1.10137,1.10031,1.10136,290
2022.03.25,12:00,1.10132,1.10188,1.10096,1.10186,284
2022.03.25,12:30,1.10192,1.10218,1.10106,1.10178,344
2022.03.25,13:00,1.10171,1.10171,1.10066,1.10118,294
2022.03.25,13:30,1.10113,1.10156,1.10022,1.10027,460
2022.03.25,14:00,1.10033,1.10077,1.09916,1.10037,732
2022.03.25,14:30,1.10032,1.10178,1.10026,1.10106,1104
2022.03.25,15:00,1.10113,1.10198,1.10066,1.10066,804
2022.03.25,15:30,1.10072,1.10238,1.10072,1.10173,587
2022.03.25,16:00,1.10177,1.10206,1.10006,1.10038,881
2022.03.25,16:30,1.10041,1.10087,1.09816,1.09818,794
2022.03.25,17:00,1.09823,1.09908,1.09818,1.09898,632
2022.03.25,17:30,1.09892,1.09908,1.09806,1.09868,436
2022.03.25,18:00,1.09872,1.09907,1.09836,1.09881,459
2022.03.25,18:30,1.09878,1.09928,1.09857,1.09897,451
2022.03.25,19:00,1.09901,1.09958,1.09866,1.09866,332
2022.03.25,19:30,1.09872,1.09891,1.09827,1.09856,260
2022.03.25,20:00,1.09861,1.09898,1.09836,1.09891,214
2022.03.25,20:30,1.09888,1.09898,1.09816,1.09828,187
2022.03.25,21:00,1.09833,1.09852,1.09826,1.09826,71
2022.03.25,21:30,1.09823,1.09851,1.09791,1.09800,170
2022.03.27,23:00,1.09846,1.09861,1.09830,1.09850,430
2022.03.27,23:30,1.09839,1.09851,1.09799,1.09839,851
2022.03.28,00:00,1.09830,1.09841,1.09788,1.09811,197
2022.03.28,00:30,1.09807,1.09837,1.09789,1.09807,142
2022.03.28,01:00,1.09799,1.09837,1.09767,1.09818,252
2022.03.28,01:30,1.09823,1.09838,1.09797,1.09806,185
2022.03.28,02:00,1.09813,1.09838,1.09752,1.09768,220
2022.03.28,02:30,1.09773,1.09777,1.09666,1.09702,307
2022.03.28,03:00,1.09697,1.09738,1.09563,1.09586,529
2022.03.28,03:30,1.09593,1.09651,1.09537,1.09537,412
2022.03.28,04:00,1.09541,1.09613,1.09506,1.09542,455
2022.03.28,04:30,1.09547,1.09583,1.09507,1.09547,267
2022.03.28,05:00,1.09553,1.09581,1.09536,1.09536,136
2022.03.28,05:30,1.09542,1.09548,1.09498,1.09548,158
2022.03.28,06:00,1.09541,1.09558,1.09501,1.09516,209
2022.03.28,06:30,1.09511,1.09553,1.09506,1.09538,142
2022.03.28,07:00,1.09533,1.09536,1.09496,1.09506,150
2022.03.28,07:30,1.09501,1.09508,1.09441,1.09508,218
2022.03.28,08:00,1.09502,1.09593,1.09476,1.09566,406
2022.03.28,08:30,1.09572,1.09647,1.09547,1.09547,462
2022.03.28,09:00,1.09543,1.09588,1.09467,1.09557,888
2022.03.28,09:30,1.09561,1.09603,1.09476,1.09507,500
2022.03.28,10:00,1.09501,1.09648,1.09442,1.09643,685
2022.03.28,10:30,1.09636,1.09983,1.09593,1.09902,1438
2022.03.28,11:00,1.09896,1.09896,1.09696,1.09788,959
2022.03.28,11:30,1.09781,1.09908,1.09778,1.09787,546
2022.03.28,12:00,1.09791,1.09818,1.09736,1.09758,446
2022.03.28,12:30,1.09763,1.09898,1.09736,1.09876,584
2022.03.28,13:00,1.09881,1.09928,1.09821,1.09827,444
2022.03.28,13:30,1.09821,1.09837,1.09586,1.09627,600
2022.03.28,14:00,1.09623,1.09687,1.09586,1.09686,644
2022.03.28,14:30,1.09681,1.09693,1.09506,1.09556,756
2022.03.28,15:00,1.09553,1.09588,1.09457,1.09546,714
2022.03.28,15:30,1.09551,1.09718,1.09546,1.09678,1078
2022.03.28,16:00,1.09672,1.09761,1.09636,1.09706,666
2022.03.28,16:30,1.09712,1.09778,1.09646,1.09693,721
2022.03.28,17:00,1.09688,1.09756,1.09666,1.09703,572
2022.03.28,17:30,1.09707,1.09757,1.09656,1.09757,489
2022.03.28,18:00,1.09751,1.09878,1.09736,1.09842,319
2022.03.28,18:30,1.09847,1.09988,1.09818,1.09937,405
2022.03.28,19:00,1.09933,1.09987,1.09926,1.09966,244
2022.03.28,19:30,1.09971,1.09978,1.09826,1.09828,234
2022.03.28,20:00,1.09831,1.09838,1.09768,1.09781,166
2022.03.28,20:30,1.09777,1.09898,1.09766,1.09897,297
2022.03.28,21:00,1.09892,1.09893,1.09793,1.09812,229
2022.03.28,21:30,1.09807,1.09887,1.09736,1.09866,403
2022.03.28,22:00,1.09861,1.09882,1.09836,1.09877,103
2022.03.28,22:30,1.09871,1.09877,1.09821,1.09821,102
2022.03.28,23:00,1.09826,1.09851,1.09779,1.09829,229
2022.03.28,23:30,1.09841,1.09861,1.09829,1.09835,103
2022.03.29,00:00,1.09830,1.09910,1.09830,1.09886,187
2022.03.29,00:30,1.09891,1.09938,1.09876,1.09877,164
2022.03.29,01:00,1.09880,1.09968,1.09878,1.09966,191
2022.03.29,01:30,1.09959,1.09959,1.09886,1.09908,180
2022.03.29,02:00,1.09911,1.09968,1.09866,1.09868,624
2022.03.29,02:30,1.09860,1.09903,1.09690,1.09728,552
2022.03.29,03:00,1.09731,1.09868,1.09726,1.09843,501
2022.03.29,03:30,1.09847,1.09943,1.09847,1.09913,334
2022.03.29,04:00,1.09918,1.09943,1.09906,1.09918,187
2022.03.29,04:30,1.09911,1.09928,1.09867,1.09918,258
2022.03.29,05:00,1.09912,1.09933,1.09866,1.09871,156
2022.03.29,05:30,1.09867,1.09918,1.09836,1.09917,271
2022.03.29,06:00,1.09911,1.09968,1.09907,1.09951,186
2022.03.29,06:30,1.09958,1.09968,1.09846,1.09848,263
2022.03.29,07:00,1.09849,1.09878,1.09786,1.09818,320
2022.03.29,07:30,1.09821,1.09848,1.09786,1.09826,266
2022.03.29,08:00,1.09819,1.09936,1.09817,1.09913,415
2022.03.29,08:30,1.09917,1.10088,1.09907,1.10026,523
2022.03.29,09:00,1.10031,1.10141,1.09966,1.10136,652
2022.03.29,09:30,1.10142,1.10177,1.09986,1.09991,609
2022.03.29,10:00,1.09986,1.10046,1.09941,1.09983,492
2022.03.29,10:30,1.09987,1.09988,1.09786,1.09837,647
2022.03.29,11:00,1.09842,1.10278,1.09746,1.10196,1662
2022.03.29,11:30,1.10192,1.10448,1.10187,1.10367,882
2022.03.29,12:00,1.10371,1.10567,1.10341,1.10508,606
